region,asset,listed,name,symbol,update_dttm,last_page,summary,sector,industry,forum
US,Topics,NYSE,"Alexandria Real Estate Equities, Inc.",ARE,20221230 152237,,"{'company': ['Alexandria Real Estate Equities, Inc.'], 'details': ['Alexandria Real Estate Equities', 'Alexandria Real Estate', 'Alexandria Center for Life Science-Durham', 'SD Tech by Alexandria'], 'execs': ['Peter Moglia', 'Moglia']}",Real Estate,REIT—Office,"{'messageBoardId': 'finmb_36623', 'uuid': 'cf891d10-f77f-3499-a9a1-8b0ce462546b'}"
US,Topics,NYSE,Ares Management Corporation,ARES,20221230 155733,,"{'company': ['Ares Management Corporation'], 'details': ['Ares Management', 'Ares Operating Group'], 'execs': ['Michael Arougheti', 'Arougheti']}",Financial Services,Asset Management,"{'messageBoardId': 'finmb_107633', 'uuid': '05184b2f-ec44-3de3-abe5-d5f386d7e1eb'}"
US,Topics,NASDAQ,argenx SE,ARGX,20230102 174108,,"{'company': ['argenx SE', 'arGEN X BV'], 'details': ['argenx', 'arGEN X', 'arGEN', 'ARGX-111', 'ARGX-110', 'ARGX-112', 'Simple Antibody'], 'execs': ['Peter Verhaeghe', 'Verhaeghe']}",Healthcare,Biotechnology,"{'messageBoardId': 'finmb_62120637', 'uuid': '96295c13-e973-32ba-ba5e-28b94bffe0bd'}"
US,Topics,NYSE,Aramark,ARMK,20230110 081530,,"{'company': ['Aramark'], 'details': ['Food and Support Services International', 'Food and Support Services United States', 'FSS International', 'FSS United States'], 'execs': ['John Zillmer', 'Zillmer']}",Industrials,Specialty Business Services,"{'messageBoardId': 'finmb_1004106', 'uuid': '3cd92ef1-652b-382d-aa68-e4899e818ce3'}"
US,Topics,NYSE,"Asana, Inc.",ASAN,20230109 085126,,"{'company': ['Asana, Inc.'], 'details': ['Asana Work Graph', 'Asana'], 'execs': ['Anne Raimondi', 'Raimondi']}",Technology,Software—Application,"{'messageBoardId': 'finmb_81838153', 'uuid': '5ed206f9-4db9-3b59-8930-6fdb44db6122'}"
US,Topics,NASDAQ,ASML Holding N.V.,ASML,20230109 092629,,"{'company': ['ASML Holding N.V.', 'ASML'], 'details': ['TWINSCAN'], 'execs': ['Peter Wennink', 'Wennink']}",Technology,Semiconductor Equipment & Materials,"{'messageBoardId': 'finmb_388904', 'uuid': '2ba52262-559d-3b17-bb19-4711bad6d978'}"
US,Topics,NYSE,"ASE Technology Holding Co., Ltd.",ASX,20230109 100127,,"{'company': ['ASE Technology Holding Co., Ltd.'], 'details': ['ASE Technology'], 'execs': []}",Technology,Semiconductors,"{'messageBoardId': 'finmb_528312', 'uuid': '69b81d21-6133-3263-9855-5457f408d784'}"
US,Topics,NYSE,Atmos Energy Corporation,ATO,20230109 103625,,"{'company': ['Atmos Energy Corporation'], 'details': ['Atmos Energy', 'Atmos Pipeline-Texas', 'APT'], 'execs': ['John Akers', 'Akers']}",Utilities,Utilities—Regulated Gas,"{'messageBoardId': 'finmb_252684', 'uuid': '9b27761c-46b7-3cd9-8210-3e8a46e61492'}"
US,Topics,NASDAQ,"Activision Blizzard, Inc.",ATVI,20230109 111055,,"{'company': ['Activision Blizzard, Inc.'], 'details': ['Activision Blizzard', 'King Digital Entertainment', 'Candy Crush', 'Call of Duty League', 'Blizzard Battle.net', 'Blizzard Entertainment', 'Activision Publishing', 'Activision', 'Blizzard', 'Battle.net'], 'execs': ['Robert Kotick', 'Kotick']}",Communication Services,Electronic Gaming & Multimedia,"{'messageBoardId': 'finmb_4222231', 'uuid': 'c564fea5-667a-32d7-929a-597b64dca83b'}"
US,Topics,NASDAQ,"Aurora Innovation, Inc.",AUR,20230109 114742,,"{'company': ['Aurora Innovation, Inc.', 'Reinvent Technology Partners Y'], 'details': ['Aurora Innovation', 'Reinvent Technology Partners', 'Reinvent Technology', 'Aurora Driver', 'Aurora Connect', 'Aurora', 'Aurora Shield', 'FirstLight Lidar', 'Aurora Horizon', 'Aurora Beacon'], 'execs': []}",Technology,Information Technology Services,"{'messageBoardId': 'finmb_424226705', 'uuid': 'dc07dbd1-5cb5-3b30-b359-46bc78d3822a'}"
US,Topics,NYSE,"AvalonBay Communities, Inc.",AVB,20230109 122241,,"{'company': ['AvalonBay Communities, Inc.'], 'details': ['AvalonBay', 'AvalonBay Communities', 'eaves by Avalon', 'Kanso'], 'execs': ['Benjamin Schall', 'Schall']}",Real Estate,REIT—Residential,"{'messageBoardId': 'finmb_329141', 'uuid': 'bce3759a-7c70-390c-8510-d287ae091718'}"
US,Topics,NASDAQ,Broadcom Inc.,AVGO,20230109 125733,,"{'company': ['Broadcom Inc.'], 'details': ['Broadcom'], 'execs': ['Hock Tan', 'Tan']}",Technology,Semiconductors,"{'messageBoardId': 'finmb_25016048', 'uuid': '605f428a-c23f-303d-9bec-7b1a647c1b84'}"
US,Topics,NYSE,Avery Dennison Corporation,AVY,20230109 133243,,"{'company': ['Avery Dennison Corporation'], 'details': ['Avery', 'Mactac', 'Avery Dennison', 'Fasson'], 'execs': ['Mitchell Butier', 'Butier']}",Industrials,Business Equipment & Supplies,"{'messageBoardId': 'finmb_252978', 'uuid': '009ffa74-a5fa-3b9b-ac90-634356d91d57'}"
US,Topics,NYSE,"American Water Works Company, Inc.",AWK,20230109 140624,,"{'company': ['American Water Works Company, Inc.'], 'details': ['American Water Works Company', 'American Water Works'], 'execs': ['Karl Kurz', 'Kurz']}",Utilities,Utilities—Regulated Water,"{'messageBoardId': 'finmb_250885', 'uuid': '00dbc48a-a9a9-3544-b52e-fb89b6ae601a'}"
US,Topics,NASDAQ,"Axon Enterprise, Inc.",AXON,20230109 144240,,"{'company': ['Axon Enterprise, Inc.'], 'details': ['Axon Enterprise', 'Axon'], 'execs': ['Patrick Smith', 'Smith']}",Industrials,Aerospace & Defense,"{'messageBoardId': 'finmb_885779', 'uuid': '08d31f08-2f48-3479-94f0-b0bf4b823c26'}"
US,Topics,NYSE,American Express Company,AXP,20221230 152237,,"{'company': ['American Express Company'], 'details': ['American Express', 'AmEx', 'AMEX', 'Amex'], 'execs': ['Stephen Squeri', 'Squeri']}",Financial Services,Credit Services,"{'messageBoardId': 'finmb_393488', 'uuid': '53165cfc-fc73-3828-9c77-43899ee16f76'}"
US,Topics,NASDAQ,AstraZeneca PLC,AZN,20221230 155733,,"{'company': ['AstraZeneca PLC', 'AstraZeneca'], 'details': ['AstraZeneca iLab'], 'execs': ['Pascal Soriot', 'Soriot']}",Healthcare,Drug Manufacturers—General,"{'messageBoardId': 'finmb_656458081', 'uuid': '5a070e3e-4810-3f34-80fd-a437bfc5cf82'}"
US,Topics,NYSE,"AutoZone, Inc.",AZO,20230102 174108,,"{'company': ['AutoZone, Inc.', 'AutoZone'], 'details': ['Auto Parts Locations', 'ALLDATA'], 'execs': ['William Rhodes', 'Rhodes']}",Consumer Cyclical,Specialty Retail,"{'messageBoardId': 'finmb_25307', 'uuid': 'cd209cf1-de79-3635-91e9-70d258280024'}"
US,Topics,NASDAQ,"Aspen Technology, Inc.",AZPN,20230111 081521,,"{'company': ['Aspen Technology'], 'details': ['aspenONE Asset Performance Management', 'aspenONE Manufacturing and Supply Chain', 'aspenONE Engineering'], 'execs': ['Antonio Pietri', 'Pietri']}",Technology,Software—Application,"{'messageBoardId': 'finmb_1764045729', 'uuid': '3d354907-0c9d-3a86-beda-8f582bcf66a9'}"
US,Topics,NYSE,The Boeing Company,BA,20230109 085126,,"{'company': ['Boeing'], 'details': ['737', '737 MAX', '777', 'Dreamliner', '787', '767', 'Boeing Capital', '747', 'F/A-18E/F', 'F/A-18 Super Hornet', 'F-18E/F', 'Super Hornet', 'KC-46A Tanker', 'KC-46A', 'T-7A Red Hawk', 'Red Hawk', 'T-7A', 'F-15', 'P-8'], 'execs': ['David Calhoun', 'Calhoun']}",Industrials,Aerospace & Defense,"{'messageBoardId': 'finmb_370857', 'uuid': '5fc810cf-6260-3df8-8b79-23b9964c53e6'}"
US,Topics,NYSE,Alibaba Group Holding Limited,BABA,20230109 092629,,"{'company': ['Alibaba Group Holding Ltd.'], 'details': ['Alibaba Group Holding', 'Alibaba Group', 'Alibaba', 'Alibaba Cloud', 'Tmall', 'Taobao Marketplace'], 'execs': ['Yong Zhang', 'Zhang']}",Consumer Cyclical,Internet Retail,"{'messageBoardId': 'finmb_42083601', 'uuid': '8d2bbbd9-9979-370d-8c45-f5246fdce510'}"
US,Topics,NYSE,Bank of America Corporation,BAC,20230109 100127,,"{'company': ['Bank of America Corporation'], 'details': ['BoA', 'BofA', 'BAML', 'BOFAML', 'BofAML', 'Bank of America', 'Merrill', 'Merrill Lynch'], 'execs': ['Brian Moynihan', 'Moynihan']}",Financial Services,Banks—Diversified,"{'messageBoardId': 'finmb_19049', 'uuid': 'bcf30d7f-4abd-3593-b752-cacd38ff491c'}"
US,Topics,NYSE,Booz Allen Hamilton Holding Corporation,BAH,20230109 103625,,"{'company': ['Booz Allen Hamilton Holding Corp'], 'details': ['Booz Allen Hamilton'], 'execs': ['Horacio Rozanski', 'Rozanski']}",Industrials,Consulting Services,"{'messageBoardId': 'finmb_160233', 'uuid': '582e59e0-15fd-361d-baa6-5d31094fcd69'}"
US,Topics,NYSE,Ball Corporation,BALL,20230109 111055,,"{'company': ['Ball Corporation'], 'details': [], 'execs': ['Daniel William Fisher', 'Fisher']}",Consumer Cyclical,Packaging & Containers,"{'messageBoardId': 'finmb_170352', 'uuid': '0fedd49e-896d-3082-8f3c-230b40371ae3'}"
US,Topics,NYSE,Brookfield Asset Management Inc.,BAM,20230109 114742,,"{'company': ['Brookfield Asset Management Inc.'], 'details': ['Brookfield Asset Management'], 'execs': ['James Bruce Flatt', 'Flatt']}",Financial Services,Asset Management,"{'messageBoardId': 'finmb_1783392266', 'uuid': '1a7b8a7f-177e-324e-9685-e780c47649c6'}"
US,Topics,NYSE,Credicorp Ltd.,BAP,20230109 122241,,"{'company': ['Credicorp Ltd.'], 'details': ['Creditcrop', 'Grupo Pacifico', 'El Pacifico-Peruano Suiza Compania de Seguros y Reaseguros', 'Atlantic Security Bank', 'Banco de Credito del Peru', 'Prima AFP', 'Credicorp Capital'], 'execs': ['Gianfranco Ferrari De Las Casas', 'Casas']}",Financial Services,Banks—Regional,"{'messageBoardId': 'finmb_396812', 'uuid': '557d1824-bbf2-3248-8429-ed28f5489dd1'}"
US,Topics,NYSE,Baxter International Inc.,BAX,20230109 125733,,"{'company': ['Baxter International Inc.'], 'details': ['Baxter', 'Baxter International', 'Hillrom'], 'execs': ['Jose Almeida', 'Almeida']}",Healthcare,Medical Instruments & Supplies,"{'messageBoardId': 'finmb_254571', 'uuid': '6ab3de01-de88-3bf0-be41-5437c59fc509'}"
US,Topics,NYSE,"Banco Bilbao Vizcaya Argentaria, S.A.",BBVA,20230109 133243,,"{'company': ['Banco Bilbao Vizcaya Argentaria', 'BBVA'], 'details': ['BBVA New York', 'Garanti BBVA', 'BBVA USA'], 'execs': ['Onur Genc', 'Genc']}",Financial Services,Banks—Diversified,"{'messageBoardId': 'finmb_199526', 'uuid': 'b3a09ab0-50a5-37e4-b90f-afda8e81bdcd'}"
US,Topics,NYSE,"Bath & Body Works, Inc.",BBWI,20230109 140624,,"{'company': ['Bath & Body Works, Inc.'], 'details': ['Bath & Body Works', 'White Barn'], 'execs': ['Sarah Nash', 'Nash']}",Consumer Cyclical,Specialty Retail,"{'messageBoardId': 'finmb_285544', 'uuid': '77136431-5a55-3c12-a10c-4d614e140ebe'}"
US,Topics,NYSE,"Best Buy Co., Inc.",BBY,20230109 144240,,"{'company': ['Best Buy Co.'], 'details': ['Geek Squad', 'Best Buy Mobile', 'Best Buy Health', 'Best Buy Business', 'Best Buy', 'Best Buy Express'], 'execs': ['Corie Barry', 'Barry']}",Consumer Cyclical,Specialty Retail,"{'messageBoardId': 'finmb_255397', 'uuid': 'f47a191f-8bd7-3696-b14b-73c750c77213'}"
US,Topics,NYSE,BCE Inc.,BCE,20221230 152237,,"{'company': ['BCE Inc.'], 'details': ['BCE', 'Bell Wireless', 'Bell Media', 'Bell Media', 'Bell Wireline', 'Bell Canada Enterprises', 'Bell Canada'], 'execs': ['Mirko Bibic', 'Bibic']}",Communication Services,Telecom Services,"{'messageBoardId': 'finmb_19109', 'uuid': '5554c816-eaa6-3201-a8cd-fa94a171542a'}"
US,Topics,NYSE,Banco de Chile,BCH,20221230 155733,,"{'company': ['Banco de Chile'], 'details': [], 'execs': []}",Financial Services,Banks—Regional,"{'messageBoardId': 'finmb_876067', 'uuid': 'd09068e6-99a2-3b13-b199-36bf6d44289f'}"
US,Topics,NYSE,Barclays PLC,BCS,20230102 174108,,"{'company': ['Barclays PLC'], 'details': ['Barclays UK', 'Barclays Execution Services', 'Barclaycard Consumer UK', 'Barclays', 'Barclays International'], 'execs': ['Venkatakrishnan', 'Venkatakrishnan']}",Financial Services,Banks—Diversified,"{'messageBoardId': 'finmb_323899', 'uuid': 'ae917875-7dd2-329c-b80c-1f5b9f34882e'}"
US,Topics,NYSE,"Becton, Dickinson and Company",BDX,20230111 081521,,"{'company': ['Becton, Dickinson and Company'], 'details': ['BD Medical', 'BD Life Sciences', 'BD Life Sciences', 'BD Interventional'], 'execs': ['Thomas Polen', 'Polen']}",Healthcare,Medical Instruments & Supplies,"{'messageBoardId': 'finmb_103678', 'uuid': '18c79e90-56db-3068-bad2-0c3db8017d8f'}"
US,Topics,NYSE,KE Holdings Inc.,BEKE,20230109 085126,,"{'company': ['KE Holdings Inc.'], 'details': ['Lianjia', 'Beike'], 'execs': ['Yongdong Peng', 'Peng']}",Real Estate,Real Estate Services,"{'messageBoardId': 'finmb_665898843', 'uuid': '36c211a8-04c4-368b-8141-b3e0d4048354'}"
US,Topics,NYSE,"Franklin Resources, Inc.",BEN,20230109 092629,,"{'company': ['Franklin Resources, Inc.'], 'details': ['Franklin Resources'], 'execs': ['Jennifer Johnson', 'Johnson']}",Financial Services,Asset Management,"{'messageBoardId': 'finmb_28703', 'uuid': 'e75084b2-a0b1-3b1e-b920-2bf35cd515f8'}"
US,Topics,NYSE,Brookfield Renewable Partners L.P.,BEP,20230109 100127,,"{'company': ['Brookfield Renewable Partners L.P.'], 'details': ['Brookfield Renewable Partners', 'Brookfield Renewable'], 'execs': []}",Utilities,Utilities—Renewable,"{'messageBoardId': 'finmb_3198815', 'uuid': '2fae4297-2af3-3efa-822e-8a001f046fee'}"
US,Topics,NYSE,"Berry Global Group, Inc.",BERY,20230109 103625,,"{'company': ['Berry Global Group, Inc.'], 'details': ['Berry Global Group', 'Berry Global'], 'execs': ['Thomas Salmon', 'Salmon']}",Consumer Cyclical,Packaging & Containers,"{'messageBoardId': 'finmb_141108755', 'uuid': 'a82be80c-74d1-3a17-b5fd-723d9034dbca'}"
US,Topics,NYSE,Brown-Forman Corporation,BF-B,20230109 111055,,"{'company': ['Brown-Forman Corporation'], 'details': ['Brown-Forman', 'Jack Daniel', 'Gentleman Jack Rare Tennessee Whiskey', 'Finlandia Vodkas', 'Korbel California', 'Woodford Reserve', 'el Jimador', 'Herradura Tequilas', 'Sonoma-Cutrer California Wines', 'Chambord Liqueur', 'Old Forester Kentucky Straight Bourbon Whiskey', ""Cooper's Craft Kentucky Bourbon"", 'Antiguo Tequila', 'Pepe Lope Tequila', 'Fords Gin'], 'execs': []}",Consumer Defensive,Beverages—Wineries & Distilleries,"{'messageBoardId': 'finmb_256839', 'uuid': '9bd349ba-abbd-39fe-923b-cf1769ac8dd4'}"
US,Topics,NYSE,Bunge Limited,BG,20230109 114742,,"{'company': ['Bunge Limited'], 'details': ['Bunge'], 'execs': ['Gregory Heckman', 'Heckman']}",Consumer Defensive,Farm Products,"{'messageBoardId': 'finmb_687261', 'uuid': '461b1990-fe86-3f96-acd1-5a16a26dceb8'}"
US,Topics,NASDAQ,"BeiGene, Ltd.",BGNE,20230109 122241,,"{'company': ['Beigene Ltd'], 'details': ['BGB-A425', 'BGB-A445', 'BGB-15025', 'BGB-283', 'BGB-3111', 'Tislelizumab', 'BGB-A1217', 'BGB-10188', 'Pamiparib', 'BeiGene', 'Beigene', 'Zanubrutinib'], 'execs': ['Julia Wang', 'Wang']}",Healthcare,Biotechnology,"{'messageBoardId': 'finmb_115205344', 'uuid': 'fa34b256-867c-3115-a0ac-dc5f85107a4b'}"
US,Topics,NYSE,Bausch Health Companies Inc.,BHC,20230109 125733,,"{'company': ['Bausch Health Companies Inc', 'Valeant Pharmaceuticals International Inc'], 'details': ['Bausch Health Companies', 'Bausch Health', 'Valeant Pharmaceuticals International', 'Valeant Pharmaceuticals'], 'execs': ['Joseph Papa', 'Papa']}",Healthcare,Drug Manufacturers—Specialty & Generic,"{'messageBoardId': 'finmb_345779', 'uuid': '9e7b84f3-aa99-3efa-83c3-c9d91980d6fa'}"
US,Topics,NYSE,BHP Group,BHP,20230109 133243,,"{'company': ['BHP Group Limited'], 'details': ['BHP Group', 'BHP'], 'execs': ['Mike Henry', 'Henry']}",Basic Materials,Other Industrial Metals & Mining,"{'messageBoardId': 'finmb_256654', 'uuid': '78dddceb-22a6-3ee0-9ab5-beaa8be6149f'}"
US,Topics,NYSE,Biohaven Pharmaceutical Holding Company Ltd.,BHVN,20230109 140624,,"{'company': ['Biohaven Pharmaceutical Holding Company Ltd.'], 'details': [], 'execs': []}",Healthcare,Biotechnology,"{'messageBoardId': 'finmb_1796230042', 'uuid': '2bb7b4da-cd98-31f5-9833-032448a765e9'}"
US,Topics,NASDAQ,"Baidu, Inc.",BIDU,20230109 144240,,"{'company': ['Baidu Inc.'], 'details': ['Baidu', 'Baidu Core', 'Baidu AI Cloud'], 'execs': ['Yanhong Li', 'Li']}",Communication Services,Internet Content & Information,"{'messageBoardId': 'finmb_428613', 'uuid': 'dce9478c-eb4a-303c-a219-7348692ce9a8'}"
US,Topics,NASDAQ,Biogen Inc.,BIIB,20221230 152237,,"{'company': ['Biogen Inc.'], 'details': ['Biogen', 'TECFIDERA', 'GAZYVA', 'TYSABRI', 'SPINRAZA', 'AVONEX', 'VUMERITY', 'Genentech', 'FUMADERM'], 'execs': ['Michel Vounatsos', 'Vounatsos']}",Healthcare,Drug Manufacturers—General,"{'messageBoardId': 'finmb_231534', 'uuid': '1f1827f2-f0e8-38cc-9edc-89cbf2038fcc'}"
US,Topics,NASDAQ,Bilibili Inc.,BILI,20221230 155733,,"{'company': ['Bilibili Inc.'], 'details': ['Bilibili'], 'execs': ['Rui Chen', 'Chen']}",Communication Services,Electronic Gaming & Multimedia,"{'messageBoardId': 'finmb_39153321', 'uuid': '6b22995e-24c8-3077-9de7-67cb061d448b'}"
US,Topics,NYSE,"Bill.com Holdings, Inc.",BILL,20230102 174108,,"{'company': ['Bill.com Holdings Inc.'], 'details': ['Bill.com'], 'execs': ['Rene Lacerte', 'Lacerte']}",Technology,Software—Application,"{'messageBoardId': 'finmb_37326955', 'uuid': 'd0a27293-5626-3156-963d-e03cab53074d'}"
US,Topics,NYSE,"Bio-Rad Laboratories, Inc.",BIO,20230111 081521,,"{'company': ['Bio-Rad Laboratories'], 'details': ['Bio-Rad'], 'execs': ['Norman Schwartz', 'Schwartz']}",Healthcare,Medical Devices,"{'messageBoardId': 'finmb_255743', 'uuid': '6cebea0a-fe88-3cb6-af78-b738eb7ab8a1'}"
US,Topics,NYSE,Brookfield Infrastructure Partners L.P.,BIP,20230109 085126,,"{'company': ['Brookfield Infrastructure Partners L.P.'], 'details': ['Brookfield Infrastructure Partners', 'Brookfield Infrastructure'], 'execs': ['Sam Pollock', 'Pollock']}",Utilities,Utilities—Diversified,"{'messageBoardId': 'finmb_36012134', 'uuid': '87cffc34-d3ab-3da0-a594-68fc352d0a8c'}"
US,Topics,NYSE,"BJ's Wholesale Club Holdings, Inc.",BJ,20230109 092629,,"{'company': [""BJ's Wholesale Club Holdings, Inc.""], 'details': [], 'execs': []}",Consumer Defensive,Discount Stores,"{'messageBoardId': 'finmb_249793891', 'uuid': 'ddd70bba-f5be-35e1-a9ca-ded444c03095'}"
US,Topics,NYSE,The Bank of New York Mellon Corporation,BK,20230109 100127,,"{'company': ['The Bank of New York Mellon Corporation'], 'details': ['The Bank of New York Mellon', 'Bank of New York Mellon', 'BNY Mellon'], 'execs': ['Robin Vince', 'Vince']}",Financial Services,Asset Management,"{'messageBoardId': 'finmb_135506', 'uuid': '3b16c9d4-c4c8-36ce-bfff-405e3b6c43ab'}"
US,Topics,NYSE,"Black Knight, Inc.",BKI,20230109 103625,,"{'company': ['Black Knight Inc'], 'details': ['Black Knight'], 'execs': ['Joseph Nackashi', 'Nackashi']}",Technology,Software—Application,"{'messageBoardId': 'finmb_302280300', 'uuid': '808abb00-8c97-32a6-ae49-c408293c84fa'}"
US,Topics,NASDAQ,Booking Holdings Inc.,BKNG,20230109 111055,,"{'company': ['Booking Holdings Inc.'], 'details': ['Booking Holdings', 'priceline.com', 'Priceline', 'KAYAK', 'Rentalcars.com', 'OpenTable', 'Booking.com'], 'execs': ['Glenn Fogel', 'Fogel']}",Consumer Cyclical,Travel Services,"{'messageBoardId': 'finmb_33254', 'uuid': 'dc582d30-8fc1-34d4-81b0-0893cd207cf5'}"
US,Topics,NASDAQ,Baker Hughes Company,BKR,20230109 114742,,"{'company': ['Baker Hughes Company'], 'details': ['Baker Hughes'], 'execs': ['Lorenzo Simonelli', 'Simonelli']}",Energy,Oil & Gas Equipment & Services,"{'messageBoardId': 'finmb_425005479', 'uuid': '1b696385-7cd0-39c8-bb5b-bacf3c9bf05d'}"
US,Topics,NYSE,"Builders FirstSource, Inc.",BLDR,20230109 122241,,"{'company': ['Builders FirstSource, Inc.'], 'details': ['Builders FirstSource'], 'execs': ['David Flitman', 'Flitman']}",Industrials,Building Products & Equipment,"{'messageBoardId': 'finmb_34817', 'uuid': 'e1a5e3bc-ce03-33fb-b9c3-e9aff27ff86c'}"
US,Topics,NYSE,"BlackRock, Inc.",BLK,20230109 125733,,"{'company': ['BlackRock, Inc.'], 'details': ['BlackRock', 'Aladdin Wealth', 'Cachematrix'], 'execs': ['Laurence Fink', 'Fink', 'Larry Fink']}",Financial Services,Asset Management,"{'messageBoardId': 'finmb_403413', 'uuid': '386ad08c-9fb4-35ee-a9b0-7905b98af57b'}"
US,Topics,NYSE,Bank of Montreal,BMO,20230109 133243,,"{'company': ['Bank of Montreal'], 'details': ['BMO Capital Markets'], 'execs': ['Darryl White', 'White']}",Financial Services,Banks—Diversified,"{'messageBoardId': 'finmb_19053', 'uuid': '14bd66ba-5aef-3092-821b-f1261b66f766'}"
US,Topics,NASDAQ,BioMarin Pharmaceutical Inc.,BMRN,20230109 140624,,"{'company': ['BioMarin Pharmaceutical Inc.', 'BioMarin'], 'details': ['BioMarin Pharmaceutical', 'Brineura', 'BMN 307', 'Palynziq', 'Naglazyme', 'Valoctocogene', 'BMN 255', 'Kuvan', 'Vimizim', 'Voxzogo', 'Valoctocogene roxaparvovec'], 'execs': ['Jean-Jacques Bienaime', 'Bienaime']}",Healthcare,Biotechnology,"{'messageBoardId': 'finmb_25605', 'uuid': 'bcd60339-c59b-3a43-af89-b10253407aca'}"
US,Topics,NYSE,Bristol-Myers Squibb Company,BMY,20230109 144240,,"{'company': ['Bristol-Myers Squibb Company'], 'details': ['Bristol-Myers Squibb', 'Bristol-Mayers', 'Breyanzi', 'Reblozyl', 'Pomalyst/Imnovid', 'Vidaza', 'Baraclude', 'Abraxane', 'Inrebic', 'Onureg', 'Revlimid', 'Eliquis', 'Opdivo', 'Empliciti', 'Orencia', 'Sprycel', 'Yervoy', 'Zeposia'], 'execs': ['Giovanni Caforio', 'Caforio']}",Healthcare,Drug Manufacturers—General,"{'messageBoardId': 'finmb_25798', 'uuid': '124a4488-9ef3-3d5f-ba4c-95716202653d'}"
